89,616.59,,,
96,768.68,,,
90,1013.08,,,
95,1125.72,,,
94,1266.77,,,
93,1280.45,,,
1259,3627,,,
7009,3868.8,,,
7309,5819.32,,,
7409,6580.99,,,
8535,7314.45,,,
471,7969.37,,,
8979,8221.2,,,
5661,8260.85,,,
5502,8636.81,,,
3669,8910.33,,,
5942,9058.8,,,
9784,9147.63,,,
7859,9551.1,,,
5641,9833.21,,,
9610,10388.98,,,
5760,10408.42,,,
6871,10472,,,
7880,10604.53,,,
7884,10666.6,,,
8602,10837.19,,,
5753,10978,,,
7122,10982.3,,,
6911,11032.4,,,
6930,11045.6,,,
8644,11159.92,,,
7980,11173.77,,,
7191,11300.23,,,
9222,11324.74,,,
3820,11439.72,,,
8342,11769.53,,,
9745,11772.51,,,
8230,11853.01,,,
7170,11872.82,,,
1731,11882.72,,,
7669,11908.65,,,
9670,11970.4,,,
9232,11997.12,,,
8080,12020.64,,,
6830,12027.59,,,
9961,12137.3,,,
8900,12145.14,,,
9351,12194.56,,,
3290,12230.25,,,
7140,12283.07,,,
2797,12285.04,,,
5701,12327.6,,,
5700,12393.2,,,
6882,12428.8,,,
7231,12430.76,,,
8450,12450.92,,,
3351,12456.6,,,
5733,12524.4,,,
1230,12573.6,,,
7171,12608.45,,,
3355,12671.2,,,
5931,12706.99,,,
7631,12736.63,,,
8331,12768.14,,,
9592,12770.17,,,
6879,12775.1,,,
7882,12820.99,,,
6381,12863.66,,,
8640,12883.77,,,
9744,13002.01,,,
6680,13062.48,,,
7811,13144.64,,,
6931,13144.8,,,
9913,13186.68,,,
9683,13226.72,,,
8701,13256.23,,,
4105,13284.5,,,
9780,13362.77,,,
8321,13400.82,,,
7805,13411.91,,,
8362,13463.04,,,
5930,13463.07,,,
8101,13470.43,,,
3529,13488.41,,,
5830,13502.8,,,
7492,13526.45,,,
9832,13543.21,,,
3352,13561.15,,,
8451,13701.89,,,
2751,13714.68,,,
8113,13715.54,,,
6400,13817.71,,,
1251,13848.15,,,
9891,13859.92,,,
7241,13863.71,,,
5750,13999.61,,,
5941,14004.22,,,
7470,14014.62,,,
1250,14023.12,,,
5119,14024.4,,,
9711,14027.08,,,
8293,14072.51,,,
8121,14079.1,,,
8162,14121.31,,,
1401,14132.37,,,
6842,14139.99,,,
8400,14172.96,,,
8351,14188.48,,,
5991,14189.38,,,
8346,14318.11,,,
8360,14324.08,,,
5771,14342.39,,,
8280,14389.41,,,
6330,14420.46,,,
8930,14461.1,,,
7200,14476.73,,,
8820,14482.02,,,
8105,14496.21,,,
8550,14525.52,,,
6265,14755.8,,,
8822,14792.76,,,
9546,14824.76,,,
7976,14854.5,,,
1255,14882.79,,,
1302,14893.19,,,
9781,14992.34,,,
350,15091.52,,,
7263,15138.81,,,
8770,15186.42,,,
5920,15248.17,,,
9353,15252.01,,,
9684,15255.1,,,
8641,15261.88,,,
5880,15362,,,
8120,15381.66,,,
8940,15415.59,,,
2862,15504.67,,,
8601,15537.09,,,
8801,15585.66,,,
6900,15613.21,,,
5950,15649.87,,,
1709,15717,,,
3854,15770.99,,,
6090,15795.52,,,
8729,15958.8,,,
5414,16031.2,,,
4754,16043.69,,,
4793,16090.28,,,
6340,16105.37,,,
8110,16169.96,,,
2970,16205.38,,,
9545,16259.47,,,
6245,16263.02,,,
7351,16271.38,,,
1630,16359.38,,,
9569,16361.8,,,
4922,16395.41,,,
7601,16433.28,,,
2189,16502.15,,,
5622,16554.61,,,
7390,16595.31,,,
1439,16651.96,,,
9882,16702.81,,,
1410,16733.95,,,
8109,16740.25,,,
1239,16926,,,
8802,16998.48,,,
1319,17006.6,,,
4737,17029.84,,,
4977,17130.08,,,
8470,17169.9,,,
8240,17195.68,,,
5486,17210.64,,,
5001,17214.26,,,
8201,17315.11,,,
8332,17359.39,,,
7123,17379.78,,,
3160,17405.08,,,
7860,17420.12,,,
8551,17501.09,,,
4449,17550.65,,,
3300,17555.16,,,
6780,17564.85,,,
8552,17639.23,,,
5080,17659.47,,,
8471,17717.35,,,
5940,17767.99,,,
3279,17893.2,,,
4400,17900.88,,,
5929,17973.8,,,
2980,17989.36,,,
8700,18013.57,,,
8730,18047.25,,,
5840,18098.39,,,
2890,18125.36,,,
5260,18132.36,,,
4047,18154.44,,,
4224,18172.68,,,
7260,18226.12,,,
4370,18238.24,,,
4872,18252.28,,,
6570,18253.68,,,
3203,18307.36,,,
9771,18321.39,,,
4820,18325.28,,,
7161,18343.69,,,
6100,18351.24,,,
580,18358.88,,,
5740,18360.8,,,
9931,18390.98,,,
7051,18416.67,,,
9949,18437.25,,,
7080,18441.2,,,
9472,18518.4,,,
3870,18569.09,,,
250,18614.36,,,
3189,18630.69,,,
7753,18714.32,,,
5450,18748,,,
3840,18780.89,,,
3070,18792.24,,,
3783,18792.27,,,
3941,18796.31,,,
4601,18840.84,,,
1400,18847.05,,,
7031,18911.22,,,
7340,18924.72,,,
4720,18934.96,,,
8771,18944.84,,,
4806,18963.21,,,
3590,18963.64,,,
3241,18998.72,,,
7210,19032.56,,,
9444,19035.96,,,
5730,19065.6,,,
4570,19102.72,,,
7760,19149.08,,,
7440,19196.4,,,
7052,19223.55,,,
530,19237.46,,,
5339,19243.25,,,
6300,19272.32,,,
7750,19278.08,,,
4624,19315.2,,,
2861,19341.28,,,
1632,19342.68,,,
3801,19344.94,,,
2850,19354.52,,,
3850,19365.92,,,
4972,19376,,,
6890,19376.8,,,
460,19399.91,,,
3010,19414.1,,,
9710,19417.68,,,
6380,19449.53,,,
3357,19473,,,
5380,19519,,,
7240,19520.32,,,
8361,19586.27,,,
1700,19593.52,,,
4351,19603.74,,,
3860,19684.28,,,
2971,19688.53,,,
3620,19737.32,,,
2990,19740,,,
4960,19762.21,,,
8200,19767.28,,,
4160,19799.31,,,
9964,19813.65,,,
2580,19851.17,,,
3890,19863.14,,,
9860,19873.18,,,
8383,19880.6,,,
6770,19919.16,,,
6329,19948.5,,,
4724,19956.44,,,
8740,19975.68,,,
3830,19983.73,,,
635,20030.24,,,
500,20066.96,,,
5720,20068.6,,,
4395,20100.8,,,
8259,20118.24,,,
7590,20158.98,,,
570,20195.74,,,
7350,20231.24,,,
4390,20243.8,,,
9601,20290.2,,,
6390,20303.36,,,
470,20315.26,,,
6360,20322.56,,,
5660,20362.95,,,
5610,20381.12,,,
3881,20398.57,,,
8840,20433.63,,,
7450,20486.84,,,
6230,20502.75,,,
4110,20554.84,,,
7230,20560.72,,,
6671,20561.11,,,
5970,20564.98,,,
7801,20572.72,,,
3172,20603.82,,,
3303,20645.95,,,
6290,20674.5,,,
2874,20702.6,,,
3930,20706.6,,,
7850,20706.68,,,
8046,20720.2,,,
3040,20720.28,,,
1631,20723.38,,,
6860,20739.4,,,
1361,20760.56,,,
4342,20761.14,,,
3631,20777.92,,,
2394,20827.68,,,
5250,20841.16,,,
4405,20869.88,,,
5255,20870.32,,,
4423,20887.3,,,
3961,20962.48,,,
5860,20970.02,,,
140,20973.51,,,
4866,20997.72,,,
7852,21027.41,,,
8523,21040.1,,,
251,21051.45,,,
7600,21054.32,,,
4970,21089.16,,,
2460,21091.71,,,
4250,21094.99,,,
3780,21124.68,,,
7460,21186.29,,,
7250,21209.11,,,
1570,21216.58,,,
3299,21238.1,,,
6781,21244.16,,,
3052,21245.12,,,
1830,21251.04,,,
6350,21259.32,,,
4575,21261.06,,,
5501,21272.11,,,
2951,21275.12,,,
9003,21312.52,,,
1790,21316.2,,,
6193,21355.2,,,
130,21382.53,,,
2790,21400.84,,,
8800,21433.64,,,
3951,21445.76,,,
3640,21461.68,,,
1270,21501.15,,,
9732,21505.1,,,
5390,21508,,,
4501,21511.72,,,
3940,21538.84,,,
4271,21563.32,,,
560,21598.32,,,
7752,21607.38,,,
8349,21629.56,,,
839,21647.28,,,
1200,21669.32,,,
3560,21673.28,,,
1360,21680.03,,,
4930,21687.52,,,
3680,21716.16,,,
1399,21738.89,,,
9910,21745.12,,,
5050,21761.48,,,
5040,21812.92,,,
3561,21830.52,,,
3831,21838.11,,,
1720,21849.32,,,
4695,21856.6,,,
8320,21866.89,,,
9532,21869.6,,,
5580,21894.44,,,
6183,21927.91,,,
3150,21991.24,,,
480,21994.16,,,
5591,22001.28,,,
2801,22013.04,,,
8461,22024.16,,,
6880,22036.6,,,
6670,22055.28,,,
2610,22068.88,,,
3970,22086.2,,,
2940,22096.56,,,
2834,22111.13,,,
5470,22124.64,,,
4581,22140.11,,,
5820,22149,,,
3020,22163.04,,,
3630,22178.69,,,
4566,22182.76,,,
2430,22186.36,,,
8380,22198.33,,,
2864,22216.92,,,
1669,22240.06,,,
7045,22243.2,,,
8430,22262.84,,,
8565,22281.84,,,
3702,22299.76,,,
9221,22352.32,,,
4243,22378.12,,,
5534,22383.56,,,
6530,22414.02,,,
5652,22417.04,,,
1471,22433.01,,,
9962,22433.84,,,
6760,22481.64,,,
3880,22513.05,,,
7680,22514.57,,,
6540,22538.32,,,
2911,22543.26,,,
4971,22546.1,,,
5210,22576.92,,,
1480,22614.36,,,
8600,22634.1,,,
7540,22675.93,,,
2059,22683.28,,,
4451,22708.04,,,
5601,22756.15,,,
6510,22768.56,,,
2620,22783.92,,,
5653,22816.6,,,
7430,22835.48,,,
270,22843,,,
7800,22852.08,,,
4560,22862.73,,,
6500,22901.44,,,
2600,22923.08,,,
4550,22985.9,,,
8980,22992.56,,,
4466,22995.76,,,
1340,23053.52,,,
6450,23065.08,,,
1500,23074.08,,,
4584,23130.67,,,
5011,23176.12,,,
4993,23179.24,,,
8472,23192.88,,,
2810,23194.92,,,
6470,23195.84,,,
2851,23215.44,,,
1501,23232.8,,,
6750,23246.76,,,
7821,23290.56,,,
3100,23319,,,
4080,23346.14,,,
2891,23358.32,,,
7690,23387.15,,,
8630,23418,,,
8339,23419.42,,,
4460,23466.68,,,
4580,23514.39,,,
1481,23514.53,,,
8102,23521.8,,,
7360,23552.76,,,
5000,23607.12,,,
7780,23622.6,,,
4690,23668.16,,,
3082,23673.44,,,
1730,23722.48,,,
7120,23727.73,,,
8350,23730.59,,,
6302,23732.05,,,
3500,23743.12,,,
2855,23757.3,,,
3730,23776.92,,,
6103,23786.68,,,
8530,23789.71,,,
3385,23797.2,,,
3022,23810.52,,,
9852,23857.32,,,
9549,23858.76,,,
2910,23882.36,,,
3045,23904.46,,,
3690,23909.76,,,
3800,23930.41,,,
6460,23956.24,,,
4330,23972.64,,,
2470,24004.88,,,
7580,24012.65,,,
4943,24016.86,,,
8560,24063.27,,,
6751,24129.2,,,
2802,24151.68,,,
2159,24158.24,,,
6126,24161.6,,,
8531,24176.3,,,
2814,24178.56,,,
3650,24180.84,,,
6870,24195.8,,,
3296,24223.76,,,
4985,24264.48,,,
170,24290.52,,,
9851,24294.29,,,
5471,24321.07,,,
9491,24333.14,,,
3789,24361.35,,,
4750,24363.29,,,
4310,24401.08,,,
3900,24406.68,,,
1820,24480.28,,,
6881,24490,,,
3711,24506.17,,,
3202,24538.46,,,
1490,24587.04,,,
3841,24598.28,,,
5651,24636.04,,,
8140,24640.8,,,
4096,24646.84,,,
3550,24653.56,,,
2450,24662.8,,,
2780,24673.46,,,
6011,24677.08,,,
9911,24716.14,,,
2499,24717.24,,,
8063,24752.8,,,
1482,24802.12,,,
9390,24845.77,,,
3571,24900.04,,,
1430,24903.72,,,
4150,24983.87,,,
2992,25032.44,,,
7190,25073.84,,,
5620,25080.71,,,
8810,25132.44,,,
8780,25133.22,,,
9682,25149.94,,,
7160,25154,,,
9391,25175.28,,,
3710,25183.17,,,
6561,25183.27,,,
7756,25202.4,,,
7790,25203.72,,,
3731,25269.64,,,
5070,25272.88,,,
5570,25278.15,,,
5200,25303.53,,,
5621,25372.72,,,
3271,25387.2,,,
8519,25389,,,
7280,25402.59,,,
6601,25418.36,,,
7652,25452.96,,,
1380,25453.92,,,
5571,25469.76,,,
5140,25499.52,,,
5010,25527.52,,,
8030,25573.84,,,
6280,25577.08,,,
3782,25598.76,,,
4200,25617.04,,,
7900,25648.28,,,
1470,25648.84,,,
7401,25679.09,,,
6370,25688.72,,,
8590,25717.58,,,
9453,25766.56,,,
3151,25769.8,,,
8270,25791.2,,,
3060,25856.4,,,
6169,25872.6,,,
5990,25899.34,,,
4980,25936.3,,,
3025,25940.07,,,
6043,25940.61,,,
1610,26044.6,,,
4487,26050.08,,,
7502,26066.52,,,
9823,26079.98,,,
7030,26184.06,,,
4780,26213.87,,,
3200,26213.92,,,
7670,26243.04,,,
2832,26259.84,,,
9751,26260.28,,,
9223,26357.76,,,
3861,26405.56,,,
4920,26423.32,,,
3540,26426.68,,,
9742,26506.38,,,
9821,26522.83,,,
9571,26526.86,,,
8070,26531.92,,,
1350,26658.95,,,
1440,26663.02,,,
7040,26675.76,,,
3562,26712.92,,,
5592,26713.22,,,
2241,26717.68,,,
9300,26725.52,,,
9830,26752.32,,,
7730,26756.8,,,
5640,26794,,,
8459,26865.61,,,
8290,26882,,,
5431,26985.9,,,
7370,27022.76,,,
5590,27039.36,,,
2770,27071.76,,,
4517,27093.16,,,
3911,27183.48,,,
2963,27191.12,,,
3026,27227.26,,,
9590,27244.33,,,
5504,27251.61,,,
9234,27282.96,,,
7480,27332.06,,,
1280,27435.3,,,
1260,27520.6,,,
2782,27549.22,,,
8751,27553.14,,,
1789,27583.2,,,
4992,27639.99,,,
3012,27657.84,,,
9701,27699.91,,,
320,27710.8,,,
400,27818.73,,,
9850,27900.64,,,
5971,27911.64,,,
2781,27943.68,,,
9609,27944.02,,,
7960,27951.76,,,
490,27959.9,,,
4535,28016.1,,,
2650,28059.71,,,
8161,28102.76,,,
4440,28196.42,,,
7290,28199.06,,,
4030,28274.45,,,
8821,28349.35,,,
3491,28414.88,,,
7020,28486.24,,,
2560,28577.8,,,
2632,28590.92,,,
1530,28707.59,,,
9559,28722.16,,,
9831,28851.01,,,
5130,28859.27,,,
7130,28986.22,,,
4305,29065.94,,,
5301,29078.8,,,
9593,29119.95,,,
8631,29227.66,,,
3291,29235,,,
2950,29264.38,,,
120,29371.64,,,
8040,29528.96,,,
5354,29569.22,,,
5530,29581.52,,,
8830,29676.28,,,
5300,29681.04,,,
8300,29688.86,,,
229,29689.01,,,
1540,29721.68,,,
6000,29894.04,,,
4715,29902.8,,,
2440,29912.73,,,
7770,29994.16,,,
4835,30066.02,,,
1269,30081.64,,,
9890,30085.2,,,
2240,30258.96,,,
4636,30286,,,
3120,30298.16,,,
3950,30524.08,,,
9799,30548.76,,,
3240,30563.4,,,
7180,30630.64,,,
4230,30636.08,,,
4885,30644.68,,,
9731,30672.12,,,
9540,30694.51,,,
6252,30892.2,,,
9310,31126.72,,,
8130,31177.04,,,
6051,31452.96,,,
3910,31456.05,,,
1559,31667.84,,,
4790,31756.5,,,
6220,31761.6,,,
6200,31802.96,,,
3380,31869.4,,,
9452,31911.92,,,
9350,32013.4,,,
3704,32015.88,,,
2721,32135.76,,,
9341,32202.72,,,
7901,32262.07,,,
4170,32312.81,,,
647,32316.88,,,
3762,32511.67,,,
7050,32586.72,,,
7570,32586.88,,,
3176,32766.24,,,
5600,32779.26,,,
2160,32864.69,,,
5460,32898.28,,,
1680,32898.85,,,
6140,32905.92,,,
8750,32999.42,,,
4101,33024.24,,,
5220,33119.72,,,
9340,33170.4,,,
3090,33170.52,,,
9769,33301.84,,,
2811,33308.4,,,
6135,33421.76,,,
7851,33584.64,,,
8057,33644.16,,,
9231,33701.18,,,
1600,33739.44,,,
7380,33774.4,,,
4675,33912.72,,,
2860,34097.68,,,
9822,34224.72,,,
7049,34333.2,,,
3261,34365.18,,,
5340,34559.76,,,
2570,34588.96,,,
9220,34591.8,,,
4635,34643.92,,,
8429,34980.4,,,
3343,35067.74,,,
3302,35158.44,,,
380,35174.4,,,
2260,35197.68,,,
4740,35326.46,,,
340,35367.79,,,
9531,35434.25,,,
5980,35467.12,,,
9930,35600.07,,,
1999,35821.76,,,
9490,36002.48,,,
4813,36046.68,,,
6182,36069.68,,,
4961,36120.62,,,
2961,36303.52,,,
4479,36343.66,,,
2941,36379.74,,,
7089,36449.68,,,
9839,36560.16,,,
4439,36902.8,,,
829,36949.04,,,
4210,36978.09,,,
9880,37323.97,,,
1589,37324.96,,,
2840,38269.46,,,
4810,38553.53,,,
1014,38563.99,,,
3701,38752.21,,,
2199,38850.12,,,
9500,38914.89,,,
8050,39033.4,,,
3390,39373.78,,,
7620,39390.96,,,
5240,39773.88,,,
3363,39854.78,,,
2830,39873.36,,,
3311,39954.16,,,
3391,39967.62,,,
9530,40005.32,,,
2289,40244.27,,,
1770,40309.29,,,
4770,41159.08,,,
9520,41189.44,,,
3394,41220.2,,,
9879,41923.82,,,
4549,42076.8,,,
2960,42207.04,,,
4650,42562.55,,,
9899,42619.86,,,
199,42752,,,
2451,43002.48,,,
1469,43013.56,,,
1649,43218.6,,,
2754,43300.45,,,
5430,43404.24,,,
5630,43437.25,,,
1089,43497.55,,,
3350,43726.78,,,
9591,43745.99,,,
3250,43762.24,,,
3260,43774.6,,,
680,43785.12,,,
6660,44107.22,,,
5370,44185.48,,,
5440,44345.8,,,
2169,44594.7,,,
6160,44639.84,,,
7560,44855.19,,,
2350,45107.82,,,
9430,46108.24,,,
9330,46493.46,,,
4860,46644.96,,,
3190,46654.16,,,
652,46754.03,,,
3050,46939.12,,,
4022,46967.74,,,
4850,46978.5,,,
1030,47033.36,,,
3509,47651,,,
4660,47682.13,,,
3660,47768.74,,,
3251,47915.21,,,
1050,48066.12,,,
4730,48208.09,,,
9730,48432.16,,,
6170,48827.36,,,
1859,48967.84,,,
4805,49012.54,,,
9849,49526.48,,,
3140,50020.52,,,
4902,50187.72,,,
2049,50228.16,,,
4499,50715.96,,,
1869,51035.81,,,
4901,51038.41,,,
6041,51749.44,,,
3570,51900.2,,,
4890,52022.76,,,
6489,52100.7,,,
6270,52149.32,,,
540,52245.34,,,
5670,52683.88,,,
8440,52766.1,,,
231,52789.43,,,
3539,52936.88,,,
2179,53025.36,,,
2369,53260.4,,,
3333,53325.16,,,
9250,53388.56,,,
300,53429.74,,,
6089,53707.81,,,
3230,53721.04,,,
7940,54761.56,,,
871,55112.04,,,
8579,55211.99,,,
729,55291.6,,,
4944,55319.41,,,
422,55458.18,,,
9499,55490.49,,,
2870,55534.96,,,
212,56381.05,,,
9556,56404.6,,,
4830,57578.88,,,
2711,57792.16,,,
1969,58540.65,,,
9240,58666,,,
719,59036.16,,,
2229,59112.36,,,
4651,59354.23,,,
8460,59789.36,,,
739,59966.4,,,
2039,60060.44,,,
9459,60333.8,,,
1519,60425.5,,,
1979,60901.4,,,
5371,61081.89,,,
1007,61427.99,,,
3029,61586.46,,,
9960,64090.04,,,
9579,65567.66,,,
3019,65833.28,,,
699,66683.91,,,
5490,66980.48,,,
399,67353.45,,,
9320,67874.88,,,
869,68030.6,,,
6850,69079.8,,,
1069,70045.13,,,
4689,70114.68,,,
1049,70172.04,,,
779,70556.1,,,
649,71793.96,,,
2249,73071.73,,,
9132,73225.43,,,
8095,74115.44,,,
7270,77505,,,
9809,78116.4,,,
2119,79277.07,,,
4822,80401.76,,,
6259,80600,,,
319,82989.12,,,
5529,83348.46,,,
8919,83958.76,,,
7724,86047.63,,,
7759,89551.6,,,
2349,90209.76,,,
1529,90765.5,,,
8909,90892.48,,,
1449,91085.28,,,
4419,91656.08,,,
259,92083.28,,,
8039,92407.9,,,
269,93995.52,,,
419,94621.56,,,
784,97012.5,,,
1289,97929,,,
2839,99460.4,,,
3340,99630.68,,,
9889,102391.23,,,
3369,105666.6,,,
9519,106222.74,,,
3270,107551.4,,,
6319,108826.12,,,
209,109918.8,,,
8159,111082.2,,,
249,111795,,,
7999,114734.1,,,
7069,115564.64,,,
3749,115661,,,
2429,116870,,,
2019,117439.82,,,
8010,117945.52,,,
8521,120138.96,,,
1129,122151.64,,,
3379,122906.94,,,
7849,123282.7,,,
6529,123479.2,,,
449,123693.8,,,
3330,124513.94,,,
3326,124720.34,,,
679,124934.03,,,
1170,125053.19,,,
9709,126517.82,,,
1819,127415.37,,,
3306,128592.36,,,
2209,129445.26,,,
7419,131587.56,,,
4409,139329.46,,,
1029,141484.29,,,
9209,142617.67,,,
9479,143270.53,,,
3729,145325.83,,,
4909,148258.47,,,
119,148461.11,,,
8529,149444.49,,,
6419,151665.02,,,
9819,159027.83,,,
9719,166592.14,,,
6919,170307.8,,,
219,171166.86,,,
1189,171915.77,,,
9149,173672.85,,,
4319,173858.23,,,
8269,174257.2,,,
5819,176191.6,,,
9009,181112.23,,,
7619,181390.3,,,
9409,182776.62,,,
7119,184171,,,
8379,185380,,,
6749,186814.68,,,
4619,187048.42,,,
9089,187810.09,,,
2539,188281.6,,,
9749,190216,,,
5919,195382.8,,,
3819,196007.11,,,
3179,196664,,,
9379,208209.95,,,
2939,209132.82,,,
6009,209624.48,,,
789,211292.9,,,
5329,212360.85,,,
1919,221589.55,,,
9219,223274.09,,,
2829,231966.8,,,
7749,232921.91,,,
6019,241135.05,,,
4529,246390.17,,,
9419,257081.76,,,
4809,257109.97,,,
9269,267716.93,,,
5719,275015.6,,,
1229,277324.45,,,
609,281991.28,,,
1939,284751.74,,,
5289,287600.95,,,
9279,291780.06,,,
3059,299433.03,,,
1759,310914.5,,,
9829,318559.41,,,
669,326430,,,
9469,328509.48,,,
9179,328976.96,,,
2929,330318.95,,,
9449,337947.74,,,
7019,344770.53,,,
3039,350158.64,,,
6049,355921.54,,,
4829,374624.77,,,
759,396950.97,,,
8941,408300.44,,,
7649,409050.39,,,
9139,416843.05,,,
8939,417214.36,,,
9629,426880.93,,,
6029,433531.28,,,
9019,433893.98,,,
1159,435248.06,,,
9589,437509.82,,,
1119,442538.33,,,
3289,463857.03,,,
7639,465081.2,,,
5770,469362.57,,,
899,480871.69,,,
1009,486771.61,,,
9779,488630.68,,,
4959,499720,,,
619,511099.49,,,
4539,524407.45,,,
6069,528562.71,,,
7829,529239.75,,,
6729,534156.35,,,
299,542438,,,
1429,565473.48,,,
5599,572006.11,,,
5039,587964.07,,,
2409,594150.96,,,
2129,617823.18,,,
9259,618605.84,,,
2769,672292.66,,,
7879,680421.17,,,
3609,682625.58,,,
5549,682714.24,,,
2329,692426.54,,,
6819,699273.51,,,
1329,704714.01,,,
8419,716955.93,,,
4429,719048.72,,,
7229,737143.42,,,
9069,757551.34,,,
4029,771164.68,,,
7709,776395.62,,,
5519,792104.56,,,
3929,802277.3,,,
819,826182.24,,,
6039,833142.05,,,
7529,842495.68,,,
9489,860875.18,,,
3799,936917.5,,,
4059,988980.57,,,
4519,990541.76,,,
5319,992270.31,,,
8719,993508.02,,,
799,1025917.2,,,
1719,1090931.68,,,
1949,1094801.2,,,
4679,1155555.8,,,
3219,1174094.14,,,
7519,1204984.04,,,
189,1217678.96,,,
4339,1257202.5,,,
2779,1313940.53,,,
2079,1327680.75,,,
3009,1330587.05,,,
1509,1336434,,,
1909,1344462.93,,,
169,1424853.45,,,
5249,1615741.8,,,
5029,1616000.4,,,
8711,1679799.86,,,
6309,1696625.97,,,
4849,1726658.18,,,
9750,1775478.58,,,
4009,1798432.52,,,
9169,1833174.77,,,
3719,1834263.59,,,
3309,1842195.65,,,
4369,1851679.83,,,
2749,1858099.2,,,
4329,1868617.92,,,
4629,1894176.6,,,
8029,1926344.03,,,
9029,1934867.76,,,
709,2134322.96,,,
8509,2208521.97,,,
1569,2341374.28,,,
1798,2460000,,,
5110,2492800,,,
6629,2519005.18,,,
9141,2525600,,,
4303,2525600,,,
202,2558400,,,
3852,2591200,,,
6331,2591200,,,
5850,2656800,,,
4496,2722400,,,
9816,2755200,,,
5384,2755200,,,
1714,2820800,,,
5969,2858529.2,,,
7319,2894473.62,,,
4004,2952000,,,
4005,2984800,,,
8951,2984800,,,
4569,3022500,,,
7209,3032038.5,,,
9072,3062800,,,
3862,3062800,,,
6600,3078573.52,,,
8944,3083200,,,
5829,3103100,,,
9876,3103100,,,
2969,3103100,,,
1499,3103100,,,
3229,3131378.8,,,
9939,3143400,,,
3844,3148800,,,
2174,3148800,,,
9680,3148800,,,
9826,3148800,,,
9410,3183700,,,
6650,3200418.16,,,
5870,3204430.01,,,
7645,3214400,,,
2589,3224000,,,
4014,3247200,,,
4116,3247200,,,
1017,3264300,,,
1090,3303326.64,,,
434,3312796.72,,,
8577,3312796.72,,,
4949,3344900,,,
6195,3345596.72,,,
5859,3354572,,,
8971,3378396.72,,,
3921,3385200,,,
9352,3396522.56,,,
8438,3411196.72,,,
4889,3425500,,,
1249,3454325.84,,,
7523,3506100,,,
6104,3506100,,,
7979,3528916.82,,,
4556,3542396.72,,,
1000,3546400,,,
4989,3566423.92,,,
4017,3575196.72,,,
4625,3586700,,,
7192,3627000,,,
6609,3627000,,,
6589,3629052.8,,,
5394,3640796.72,,,
826,3640796.72,,,
874,3673596.72,,,
4113,3706396.72,,,
9151,3706396.72,,,
5979,3707600,,,
2121,3707600,,,
6063,3707600,,,
9741,3739196.72,,,
7526,3788200,,,
9954,3788200,,,
2889,3828500,,,
432,3837596.72,,,
4217,3837596.72,,,
9859,3858393.8,,,
727,3870396.72,,,
5449,3877888.74,,,
3834,3903196.72,,,
2299,3909100,,,
876,3935996.72,,,
9835,3949400,,,
6463,4067196.72,,,
6206,4067196.72,,,
1006,4070295.97,,,
3839,4070295.97,,,
2519,4070295.97,,,
7369,4070295.97,,,
8329,4075232.72,,,
5540,4110595.97,,,
6560,4110595.97,,,
6889,4110595.97,,,
9929,4118618.03,,,
5479,4150895.97,,,
3002,4231495.97,,,
7959,4231495.97,,,
3204,4231495.97,,,
7479,4271795.97,,,
9604,4312095.97,,,
7511,4312095.97,,,
5989,4352395.97,,,
3920,4352395.97,,,
1359,4432995.97,,,
9551,4432995.97,,,
1011,4473295.97,,,
6067,4473295.97,,,
7189,4513595.97,,,
7539,4513595.97,,,
7109,4594195.97,,,
9789,4608220.37,,,
9411,4634495.97,,,
4621,4634495.97,,,
4420,4634495.97,,,
3809,4663850.49,,,
9963,4674795.97,,,
5030,4715095.97,,,
4899,4731211.94,,,
6119,4736233.32,,,
1149,4755395.97,,,
6559,4812057.77,,,
9689,4815954.78,,,
3171,4835995.97,,,
1749,4871557.65,,,
5021,4876295.97,,,
2127,4876295.97,,,
2363,4876295.97,,,
3399,4916595.97,,,
2945,4956895.97,,,
4620,4956895.97,,,
6059,4976650,,,
9603,4997195.97,,,
7149,4997195.97,,,
9611,4997195.97,,,
7939,5031899.43,,,
8959,5150635.97,,,
9969,5337396,,,
9729,5632555.54,,,
7729,6099010.5,,,
3849,6792004.22,,,
3909,6810700,,,
9770,7032600,,,
9965,7038196.72,,,
9966,7122595.97,,,
6429,7254000,,,
2809,7334595.97,,,
1523,7411196.72,,,
2139,7415195.97,,,
7059,7777895.97,,,
9967,7942592.69,,,
7919,7951955.15,,,
6719,8180895.97,,,
2919,8192751.5,,,
2052,8249992.69,,,
5709,8261495.97,,,
309,8301795.97,,,
2309,9228691.94,,,
3329,9414795.97,,,
